module,type,name,res_id,src,value
account,view,account.invoice.report,account.view_account_invoice_report_search,Journal invoices with period in current year,Journal invoices with period in current year
account,field,"account.journal.period,name",0,Journal-Period Name,اسم الفترة لليومية
account,view,website,account.report_journal,Journal:,اليومية
account,view,website,account.report_salepurchasejournal,Journal:,اليومية
account,field,"account.aged.trial.balance,journal_ids",0,Journals,اليوميات
account,field,"account.analytic.cost.ledger.journal.report,journal",0,Journals,اليوميات
account,field,"account.balance.report,journal_ids",0,Journals,اليوميات
account,field,"account.central.journal,journal_ids",0,Journals,اليوميات
account,field,"account.common.account.report,journal_ids",0,Journals,اليوميات
account,field,"account.common.journal.report,journal_ids",0,Journals,اليوميات
account,field,"account.common.partner.report,journal_ids",0,Journals,اليوميات
account,view,account.common.report,account.account_common_report_view,Journals,اليوميات
account,field,"account.common.report,journal_ids",0,Journals,اليوميات
account,field,"account.general.journal,journal_ids",0,Journals,اليوميات
account,view,account.journal.period,account.view_journal_period_tree,Journals,اليوميات
account,field,"account.partner.balance,journal_ids",0,Journals,اليوميات
account,field,"account.partner.ledger,journal_ids",0,Journals,اليوميات
account,view,account.print.journal,account.account_report_print_journal,Journals,اليوميات
account,field,"account.print.journal,journal_ids",0,Journals,اليوميات
account,field,"account.report.general.ledger,journal_ids",0,Journals,اليوميات
account,field,"account.vat.declaration,journal_ids",0,Journals,اليوميات
account,field,"accounting.report,journal_ids",0,Journals,اليوميات
account,model,"ir.actions.act_window,name",account.action_account_journal_form,Journals,اليوميات
account,model,"ir.actions.act_window,name",account.action_account_journal_period_tree,Journals,اليوميات
account,model,"ir.ui.menu,name",account.menu_account_print_journal,Journals,اليوميات
account,model,"ir.ui.menu,name",account.menu_action_account_journal_form,Journals,اليوميات
account,model,"ir.ui.menu,name",account.menu_journals,Journals,اليوميات
account,model,"ir.ui.menu,name",account.menu_journals_report,Journals,اليوميات
account,view,website,account.report_centraljournal,Journals:,دفاتر اليومية:
account,view,website,account.report_generaljournal,Journals:,دفاتر اليومية:
account,view,website,account.report_generalledger,Journals:,دفاتر اليومية:
account,view,website,account.report_partnerbalance,Journals:,دفاتر اليومية:
account,view,website,account.report_partnerledger,Journals:,دفاتر اليومية:
account,view,website,account.report_partnerledgerother,Journals:,دفاتر اليومية:
account,selection,"report.account.sales,month",0,July,يوليو / تموز
account,selection,"report.account_type.sales,month",0,July,يوليو / تموز
account,selection,"report.account.sales,month",0,June,يونيو / حزيران
account,selection,"report.account_type.sales,month",0,June,يونيو / حزيران
account,help,"account.aged.trial.balance,fiscalyear_id",0,Keep empty for all open fiscal year,اتركه فارغ لجميع السنوات المالية المفتوحة
account,help,"account.balance.report,fiscalyear_id",0,Keep empty for all open fiscal year,اتركه فارغ لجميع السنوات المالية المفتوحة
account,help,"account.central.journal,fiscalyear_id",0,Keep empty for all open fiscal year,اتركه فارغ لجميع السنوات المالية المفتوحة
account,help,"account.common.account.report,fiscalyear_id",0,Keep empty for all open fiscal year,اتركه فارغ لجميع السنوات المالية المفتوحة
account,help,"account.common.journal.report,fiscalyear_id",0,Keep empty for all open fiscal year,اتركه فارغ لجميع السنوات المالية المفتوحة
account,help,"account.common.partner.report,fiscalyear_id",0,Keep empty for all open fiscal year,اتركه فارغ لجميع السنوات المالية المفتوحة
account,help,"account.common.report,fiscalyear_id",0,Keep empty for all open fiscal year,اتركه فارغ لجميع السنوات المالية المفتوحة
account,help,"account.general.journal,fiscalyear_id",0,Keep empty for all open fiscal year,اتركه فارغ لجميع السنوات المالية المفتوحة
account,help,"account.partner.balance,fiscalyear_id",0,Keep empty for all open fiscal year,اتركه فارغ لجميع السنوات المالية المفتوحة
account,help,"account.partner.ledger,fiscalyear_id",0,Keep empty for all open fiscal year,اتركه فارغ لجميع السنوات المالية المفتوحة
account,help,"account.print.journal,fiscalyear_id",0,Keep empty for all open fiscal year,اتركه فارغ لجميع السنوات المالية المفتوحة
account,help,"account.report.general.ledger,fiscalyear_id",0,Keep empty for all open fiscal year,اتركه فارغ لجميع السنوات المالية المفتوحة
account,help,"account.vat.declaration,fiscalyear_id",0,Keep empty for all open fiscal year,اتركه فارغ لجميع السنوات المالية المفتوحة
account,help,"accounting.report,fiscalyear_id",0,Keep empty for all open fiscal year,اتركه فارغ لجميع السنوات المالية المفتوحة
account,help,"accounting.report,fiscalyear_id_cmp",0,Keep empty for all open fiscal year,اتركه فارغ لجميع السنوات المالية المفتوحة
account,help,"account.chart,fiscalyear",0,Keep empty for all open fiscal years,اتركه فارغ لكل السنوات المالية المفتوحة
account,help,"account.invoice,date_invoice",0,Keep empty to use the current date,اتركه فارغ لإستخدام التاريخ الحالي
account,view,account.tax.template,account.view_account_tax_template_form,Keep empty to use the expense account,اتركها فارغة لإستخدام حساب المصاريف
account,view,account.tax.template,account.view_account_tax_template_form,Keep empty to use the income account,لإستخدام حساب الدخل اتركه فارغ
